Time,0,1,2,3,4,5
0,0.77,0.84,0.87,0.48,0.44,0.32
1,0.82,0.9,0.87,0.48,0.45,0.32
2,0.86,0.92,0.85,0.48,0.46,0.32
3,0.76,0.92,0.88,0.47,0.42,0.3
4,0.67,0.91,0.89,0.47,0.37,0.28
5,0.62,0.9,0.89,0.46,0.31,0.26
6,0.52,0.84,0.87,0.46,0.27,0.26
7,0.45,0.77,0.83,0.46,0.23,0.25
8,0.4,0.69,0.79,0.47,0.19,0.25
9,0.39,0.72,0.76,0.46,0.2,0.24
10,0.38,0.77,0.73,0.44,0.22,0.22
11,0.41,0.81,0.69,0.42,0.23,0.21
12,0.32,0.78,0.64,0.38,0.17,0.12
13,0.25,0.75,0.6,0.34,0.12,0.06
14,0.23,0.72,0.57,0.31,0.09,0.02
15,0.18,0.69,0.5,0.21,0.09,0.03
16,0.15,0.61,0.42,0.12,0.09,0.05
17,0.14,0.52,0.39,0.09,0.09,0.09
18,0.1,0.2,0.46,0.09,0.12,0.1
19,0.1,0.11,0.6,0.13,0.16,0.12
20,0.14,0.2,0.79,0.23,0.21,0.14
21,0.18,0.22,0.83,0.2,0.26,0.17
22,0.27,0.31,0.86,0.19,0.32,0.2
23,0.37,0.49,0.88,0.19,0.39,0.24
24,0.44,0.46,0.86,0.24,0.38,0.23
25,0.51,0.44,0.83,0.32,0.36,0.23
26,0.6,0.46,0.8,0.42,0.35,0.23
27,0.64,0.45,0.77,0.42,0.35,0.24
28,0.68,0.46,0.75,0.42,0.35,0.25
29,0.73,0.49,0.75,0.43,0.34,0.25
30,0.68,0.41,0.76,0.42,0.4,0.25
31,0.66,0.38,0.76,0.39,0.45,0.25
32,0.66,0.36,0.74,0.36,0.48,0.25
33,0.56,0.32,0.62,0.37,0.46,0.23
34,0.48,0.37,0.62,0.41,0.42,0.22
35,0.43,0.44,0.74,0.42,0.36,0.2
36,0.32,0.47,0.48,0.43,0.26,0.19
37,0.27,0.55,0.39,0.45,0.18,0.26
38,0.31,0.61,0.47,0.47,0.14,0.26
39,0.24,0.48,0.35,0.43,0.05,0.25
40,0.25,0.29,0.25,0.37,0.04,0.22
41,0.38,0.29,0.18,0.25,0.07,0.13
42,0.31,0.28,0.25,0.3,0.02,0.16
43,0.33,0.38,0.34,0.34,0.0,0.22
44,0.44,0.56,0.45,0.36,0.0,0.24
45,0.42,0.65,0.43,0.39,0.02,0.24
46,0.51,0.76,0.42,0.43,0.11,0.27
47,0.72,0.87,0.41,0.47,0.35,0.33
48,0.75,0.95,0.46,0.47,0.36,0.34
49,0.78,0.97,0.51,0.47,0.39,0.35
50,0.84,0.98,0.59,0.47,0.41,0.36
51,0.9,0.98,0.68,0.48,0.46,0.36
52,0.94,0.98,0.79,0.49,0.48,0.37
53,0.95,0.98,0.84,0.49,0.49,0.37
54,0.96,0.98,0.84,0.49,0.49,0.37
55,0.96,0.98,0.83,0.49,0.49,0.37
56,0.96,0.98,0.8,0.49,0.49,0.37
57,0.98,0.98,0.79,0.49,0.49,0.37
58,0.98,0.98,0.78,0.49,0.49,0.37
59,0.98,0.98,0.78,0.49,0.48,0.37
60,0.98,0.98,0.78,0.49,0.48,0.36
61,0.97,0.96,0.78,0.49,0.48,0.36
62,0.96,0.9,0.77,0.49,0.47,0.36
63,0.97,0.92,0.82,0.49,0.46,0.36
64,0.98,0.94,0.85,0.49,0.44,0.35
65,0.98,0.95,0.87,0.48,0.43,0.35
66,0.97,0.96,0.86,0.48,0.37,0.34
67,0.96,0.97,0.85,0.47,0.32,0.32
68,0.93,0.97,0.83,0.46,0.27,0.31
69,0.93,0.97,0.83,0.46,0.28,0.31
70,0.93,0.97,0.84,0.46,0.3,0.3
71,0.92,0.97,0.84,0.46,0.32,0.3
72,0.91,0.94,0.8,0.45,0.27,0.27
73,0.9,0.9,0.77,0.42,0.23,0.23
74,0.87,0.86,0.74,0.38,0.19,0.19
75,0.87,0.87,0.68,0.37,0.14,0.16
76,0.86,0.88,0.63,0.36,0.11,0.14
77,0.86,0.89,0.6,0.36,0.08,0.14
78,0.83,0.78,0.54,0.34,0.08,0.14
79,0.8,0.66,0.5,0.33,0.12,0.15
80,0.77,0.59,0.47,0.32,0.17,0.17
81,0.78,0.57,0.47,0.32,0.18,0.18
82,0.79,0.56,0.49,0.32,0.19,0.2
83,0.81,0.55,0.52,0.32,0.21,0.22
84,0.66,0.37,0.42,0.3,0.14,0.18
85,0.53,0.23,0.34,0.28,0.08,0.13
86,0.43,0.14,0.29,0.26,0.04,0.1
87,0.46,0.23,0.31,0.31,0.1,0.13
88,0.49,0.35,0.33,0.36,0.19,0.16
89,0.53,0.51,0.36,0.41,0.31,0.21
90,0.48,0.51,0.39,0.41,0.29,0.17
91,0.44,0.52,0.43,0.4,0.26,0.14
92,0.41,0.52,0.46,0.4,0.24,0.11
93,0.43,0.6,0.52,0.41,0.2,0.15
94,0.46,0.69,0.59,0.42,0.19,0.2
95,0.5,0.79,0.67,0.42,0.2,0.25
96,0.5,0.76,0.57,0.41,0.16,0.22
97,0.51,0.73,0.5,0.43,0.23,0.24
98,0.54,0.7,0.48,0.46,0.42,0.31
99,0.53,0.72,0.43,0.45,0.39,0.28
100,0.52,0.75,0.39,0.46,0.39,0.27
101,0.53,0.78,0.38,0.46,0.4,0.27
102,0.53,0.78,0.35,0.46,0.4,0.29
103,0.55,0.78,0.34,0.47,0.41,0.32
104,0.58,0.78,0.33,0.47,0.42,0.34
