Time,0,1,2,3,4,5
0,0.38,0.48,0.64,0.18,0.03,0.08
1,0.4,0.51,0.7,0.18,0.09,0.13
2,0.42,0.55,0.76,0.19,0.2,0.19
3,0.35,0.51,0.74,0.18,0.14,0.16
4,0.3,0.47,0.72,0.18,0.1,0.13
5,0.28,0.43,0.7,0.2,0.06,0.12
6,0.24,0.48,0.7,0.22,0.14,0.14
7,0.24,0.56,0.69,0.27,0.26,0.18
8,0.3,0.63,0.7,0.34,0.42,0.24
9,0.31,0.64,0.72,0.37,0.27,0.24
10,0.36,0.73,0.74,0.41,0.26,0.25
11,0.44,0.85,0.75,0.46,0.38,0.27
12,0.33,0.84,0.76,0.47,0.34,0.29
13,0.29,0.84,0.81,0.46,0.37,0.31
14,0.29,0.84,0.84,0.46,0.43,0.35
15,0.33,0.96,0.86,0.48,0.48,0.36
16,0.44,0.98,0.91,0.49,0.49,0.37
17,0.58,0.98,0.91,0.49,0.49,0.37
18,0.79,0.98,0.91,0.49,0.49,0.37
19,0.89,0.98,0.91,0.49,0.49,0.37
20,0.93,0.98,0.91,0.49,0.49,0.37
21,0.95,0.98,0.91,0.49,0.49,0.37
22,0.98,0.98,0.91,0.49,0.49,0.37
23,0.98,0.98,0.91,0.49,0.49,0.37
24,0.98,0.98,0.91,0.49,0.49,0.37
25,0.98,0.98,0.88,0.49,0.49,0.36
26,0.98,0.95,0.8,0.46,0.48,0.32
27,0.96,0.88,0.8,0.45,0.47,0.3
28,0.92,0.77,0.79,0.44,0.45,0.28
29,0.82,0.66,0.79,0.42,0.41,0.26
30,0.78,0.7,0.78,0.43,0.44,0.26
31,0.75,0.74,0.77,0.43,0.45,0.25
32,0.74,0.78,0.75,0.43,0.46,0.26
33,0.72,0.77,0.72,0.42,0.4,0.24
34,0.73,0.77,0.68,0.41,0.31,0.23
35,0.74,0.77,0.64,0.4,0.22,0.21
36,0.7,0.74,0.57,0.38,0.2,0.2
37,0.67,0.71,0.51,0.34,0.17,0.17
38,0.65,0.69,0.47,0.3,0.15,0.14
39,0.7,0.74,0.45,0.29,0.13,0.13
40,0.77,0.78,0.43,0.27,0.12,0.12
41,0.81,0.84,0.41,0.24,0.11,0.11
42,0.79,0.79,0.38,0.23,0.1,0.1
43,0.76,0.76,0.37,0.23,0.08,0.09
44,0.73,0.72,0.37,0.23,0.07,0.08
45,0.76,0.73,0.29,0.21,0.06,0.07
46,0.8,0.76,0.22,0.21,0.08,0.07
47,0.82,0.82,0.19,0.22,0.11,0.09
48,0.73,0.69,0.05,0.06,0.09,0.04
49,0.65,0.57,0.01,0.03,0.09,0.03
50,0.57,0.38,0.03,0.06,0.12,0.05
51,0.55,0.13,0.07,0.07,0.08,0.05
