Time,9001,9003,9005,9007,9009,9011,9013,9015,23001,23003,23005,23007,23009,23011,23013,23015,23017,23019,23021,23023,23025,23027,23029,23031,25001,25003,25005,25009,25011,25013,25015,25017,25021,25023,25025,25027,33001,33003,33005,33007,33009,33011,33013,33015,33017,33019,44003,44005,44007,44009,50001,50003,50005,50007,50009,50011,50013,50015,50017,50019,50021,50023,50025,50027
0.0,1367.4,1144.9,46.2,61.4,1105.4,212.5,157.5,6.6,74.0,17.8,286.3,2.3,9.2,45.7,7.2,36.3,3.2,54.7,0.6,9.1,0.4,7.2,6.2,89.4,92.6,59.2,402.9,514.5,8.9,592.6,29.5,913.4,109.2,169.2,4594.9,708.7,20.8,5.2,25.5,11.0,18.5,434.4,67.4,101.4,121.2,13.5,86.5,39.3,1629.6,19.1,3.7,6.4,2.7,165.4,1.4,9.6,0.2,3.9,0.4,8.1,20.9,20.5,7.8,10.0
1.0,1303.8,1091.6,44.1,58.5,1054.0,202.6,150.2,6.3,70.6,16.9,273.0,2.2,8.8,43.6,6.9,34.6,3.1,52.2,0.6,8.7,0.4,6.9,5.9,85.2,88.3,56.5,384.2,490.5,8.5,565.0,28.2,870.9,104.1,161.3,4381.0,675.7,19.8,5.0,24.4,10.5,17.6,414.2,64.2,96.7,115.6,12.8,82.5,37.5,1553.8,18.2,3.5,6.1,2.6,157.7,1.3,9.1,0.2,3.8,0.3,7.7,19.9,19.5,7.4,9.5
2.0,1243.5,1041.1,42.0,55.8,1005.2,193.2,143.2,6.0,67.3,16.2,260.3,2.1,8.4,41.6,6.6,33.0,2.9,49.8,0.5,8.3,0.4,6.6,5.6,81.3,84.2,53.9,366.4,467.9,8.1,538.9,26.9,830.7,99.3,153.8,4178.5,644.4,18.9,4.7,23.2,10.0,16.8,395.0,61.3,92.2,110.2,12.2,78.7,35.8,1482.0,17.4,3.4,5.8,2.4,150.4,1.3,8.7,0.2,3.6,0.3,7.4,19.0,18.6,7.1,9.1
3.0,1184.0,991.4,40.0,53.2,957.2,184.0,136.4,5.8,64.1,15.4,247.9,2.0,8.0,39.6,6.2,31.4,2.8,47.4,0.5,7.9,0.4,6.2,5.4,77.4,80.2,51.3,348.9,445.5,7.7,513.2,25.6,791.0,94.5,146.5,3978.8,613.6,18.0,4.5,22.1,9.6,16.0,376.2,58.4,87.8,105.0,11.7,74.9,34.1,1411.1,16.5,3.2,5.5,2.3,143.2,1.2,8.3,0.2,3.4,0.3,7.0,18.1,17.7,6.7,8.7
4.0,1126.6,943.3,38.1,50.6,910.8,175.1,129.8,5.5,61.0,14.6,235.9,1.9,7.6,37.7,5.9,29.9,2.6,45.1,0.5,7.5,0.4,5.9,5.1,73.6,76.3,48.8,332.0,423.9,7.3,488.3,24.3,752.6,90.0,139.4,3785.8,583.9,17.1,4.3,21.0,9.1,15.2,357.9,55.5,83.6,99.9,11.1,71.3,32.4,1342.7,15.7,3.0,5.3,2.2,136.3,1.1,7.9,0.2,3.2,0.3,6.7,17.2,16.9,6.4,8.2
5.0,1089.8,912.5,36.8,48.9,881.0,169.4,125.5,5.3,59.0,14.2,228.2,1.8,7.4,36.4,5.8,28.9,2.6,43.6,0.5,7.2,0.4,5.7,4.9,71.2,73.8,47.2,321.2,410.0,7.1,472.3,23.6,728.0,87.0,134.8,3662.2,564.8,16.6,4.2,20.4,8.8,14.7,346.2,53.7,80.8,96.6,10.7,69.0,31.4,1298.9,15.2,3.0,5.1,2.1,131.8,1.1,7.6,0.2,3.1,0.3,6.5,16.7,16.3,6.2,8.0
6.0,1065.4,892.1,36.0,47.8,861.3,165.6,122.7,5.2,57.7,13.8,223.1,1.8,7.2,35.6,5.6,28.3,2.5,42.6,0.4,7.1,0.3,5.6,4.8,69.6,72.1,46.2,314.0,400.9,6.9,461.8,23.0,711.7,85.1,131.8,3580.2,552.2,16.2,4.1,19.9,8.6,14.4,338.5,52.5,79.0,94.5,10.5,67.4,30.6,1269.8,14.9,2.9,5.0,2.1,128.9,1.1,7.5,0.2,3.1,0.3,6.3,16.3,16.0,6.0,7.8
7.0,1057.6,885.5,35.8,47.5,854.9,164.4,121.8,5.1,57.2,13.7,221.4,1.8,7.2,35.4,5.6,28.1,2.5,42.3,0.4,7.0,0.3,5.6,4.8,69.1,71.6,45.8,311.6,397.9,6.9,458.3,22.8,706.4,84.4,130.8,3553.7,548.1,16.1,4.0,19.8,8.6,14.3,336.0,52.1,78.4,93.8,10.4,66.9,30.4,1260.4,14.8,2.9,4.9,2.1,127.9,1.1,7.4,0.2,3.0,0.3,6.3,16.2,15.8,6.0,7.7
8.0,1056.9,884.9,35.7,47.4,854.4,164.2,121.7,5.1,57.2,13.7,221.3,1.8,7.1,35.3,5.6,28.0,2.5,42.3,0.4,7.0,0.3,5.6,4.8,69.1,71.6,45.8,311.4,397.6,6.9,458.0,22.8,706.0,84.4,130.7,3551.5,547.7,16.1,4.0,19.7,8.5,14.3,335.8,52.1,78.4,93.7,10.4,66.9,30.4,1259.6,14.8,2.9,4.9,2.1,127.8,1.1,7.4,0.2,3.0,0.3,6.3,16.2,15.8,6.0,7.7
9.0,1070.7,896.5,36.2,48.1,865.6,166.4,123.3,5.2,58.0,13.9,224.2,1.8,7.2,35.8,5.6,28.4,2.5,42.9,0.4,7.1,0.3,5.6,4.8,70.0,72.5,46.4,315.5,402.9,7.0,464.0,23.1,715.3,85.5,132.4,3598.0,554.9,16.3,4.1,20.0,8.6,14.5,340.2,52.8,79.4,94.9,10.5,67.8,30.8,1276.1,15.0,2.9,5.0,2.1,129.5,1.1,7.5,0.2,3.1,0.3,6.4,16.4,16.0,6.1,7.8
